5757,58,trainline09.xml,59,agent,"5:25 departing, arriving 11:32? ","5:25 출발, 도착 11:32?",reqConfirm,arrival
5758,59,trainline09.xml,60,caller,yeah. that's just great. ,네. 그저 훌륭합니다.,approve,none
5759,60,trainline09.xml,61,agent,i'm just going to book your seat again. and it's coach K as in kilo. ,나는 너의 자리를 다시 예약 할거야. 그리고 그것은 ko와 마찬가지로 K 코치입니다.,state,none
5760,61,trainline09.xml,62,caller,mhm. ,mhm.,acknowledge,none
5761,62,trainline09.xml,63,agent,seat number 8. and that's a forward facing seat smoking. ,좌석 번호 8. 그리고 그것은 앞쪽을 향한 좌석 흡연입니다.,state,seat
5762,63,trainline09.xml,64,caller,lovely. ,아름다운.,approve,none
5763,64,trainline09.xml,65,agent,and now your postcode to where your credit card is registered to? ,이제 귀하의 신용 카드가 등록 된 우편 번호로?,reqInfo,creditcard-address
5764,65,trainline09.xml,66,caller,er nan. ,어.,answer-refer,enum
5765,66,trainline09.xml,67,agent,and confirm that address for me please. ,그 주소를 확인해주세요.,direct,confirm-address
5766,67,trainline09.xml,68,caller,"it's 15 2 54, Camden Town, London. ","15 2 54, Camden Town, London입니다.",refer,location
5767,68,trainline09.xml,69,agent,now what type of credit card is that you hold? ,지금 어떤 종류의 신용 카드를 가지고 계십니까?,reqInfo,creditcard
5768,69,trainline09.xml,70,caller,it's a Midland business card which is a Mastercard. ,그것은 마스터 카드 인 Midland 명함입니다.,answer-state,none
5769,70,trainline09.xml,71,agent,ok now could you give me your contact telephone number? ,이제 연락 전화 번호를 알려주시겠습니까?,direct-reqInfo,telephone-number
5770,71,trainline09.xml,72,caller,"er yep. 0 1 3 2, ","어. 0 1 3 2,",refer,enum
5771,72,trainline09.xml,73,agent,"0 1 3 2, ","0 1 3 2,",echo-refer,enum
5772,73,trainline09.xml,74,caller,"8 5 7, ","8 5 7,",refer,enum
5773,74,trainline09.xml,75,agent,"8 5 7, ","8 5 7,",echo-refer,enum
5774,75,trainline09.xml,76,caller,6 9 8 2. ,6 9 8 2.,refer,enum
5775,76,trainline09.xml,77,agent,6 9 8 2. and the credit card number? ,6 9 8 2. 신용 카드 번호?,reqInfo,number-creditcard
5776,77,trainline09.xml,78,caller,"is 7 2 7 2, ","7 2 7 2,",answer-state,enum
5777,78,trainline09.xml,79,agent,"7 2 7 2, ","7 2 7 2,",echo-refer,enum
5778,79,trainline09.xml,80,caller,"8 9 8 2, ","8 9 8 2,",refer,enum
5779,80,trainline09.xml,81,agent,"8 9 8 2, ","8 9 8 2,",echo-refer,enum
5780,81,trainline09.xml,82,caller,"2 7 3 6, ","2 7 3 6,",refer,enum
5781,82,trainline09.xml,83,agent,"2 7 3 6, ","2 7 3 6,",echo-refer,enum
5782,83,trainline09.xml,84,caller,8 9 2 2. ,8 9 2 2.,refer,enum
5783,84,trainline09.xml,85,agent,8 9 2 2. and the expiry date? ,8 9 2 2. 만료일?,reqInfo,creditcard
5784,85,trainline09.xml,86,caller,er 12 4. ,12 4.,answer-refer,enum
5785,86,trainline09.xml,87,agent,12 4. now a 100 and 33 pounds will be debited from that account. ,4. 이제 100 달러와 33 파운드는 그 계좌에서 인출 할 것입니다.,predict,booking-fare-enum
5786,87,trainline09.xml,88,caller,right. ,맞아.,acknowledge,none
5787,88,trainline09.xml,89,agent,"with this ticket, if you have to cancel, it's a full refund less 5 pounds. ",이 티켓으로 취소해야하는 경우 5 파운드 이하의 전액 환불을받습니다.,state,fare-refund-enum
5788,89,trainline09.xml,90,caller,yep. ,네.,acknowledge,none
5789,90,trainline09.xml,91,agent,"and if you miss the service that i have booked you on, you are able to get the next available train. ","그리고 내가 당신을 예약했던 서비스를 놓치면, 당신은 다음 이용 가능한 기차를 얻을 수 있습니다.",expressPossibility,availability
5790,91,trainline09.xml,92,caller,"fine. so, i just need to turn up to the advance ticket desk? ","벌금. 그래서, 나는 단지 사전 티켓 발매소에 갈 필요가 있니?",reqInfo,fare-journey
5791,92,trainline09.xml,93,agent,yes. it's the booking office in Euston. windows 2 to 7. and they're signposted Telesales Collection. ,예. 유 스턴의 예약 사무실입니다. 창 2에서 7 사이에 있습니다.,state,none
5792,93,trainline09.xml,94,caller,right. ,맞아.,acknowledge,none
5793,94,trainline09.xml,95,agent,and you just need to quote this reference number. ,이 참조 번호를 인용하면됩니다.,direct-state,booking-number
5794,95,trainline09.xml,96,caller,right. let me just get that down ok? hold on. yeah. ok. ,맞아. 내가 그냥 내려 놔 줄까? 기다려. 네. 예.,acknowledge,none
5795,96,trainline09.xml,97,agent,"now it's 7 3 4 2, ","이제는 7 3 4 2,",state-refer,enum
5796,97,trainline09.xml,98,caller,"7 3 4 2, ","7 3 4 2,",echo-refer,enum
5797,98,trainline09.xml,99,agent,"2 2 8 8, ","2 2 8 8,",refer,enum
5798,99,trainline09.xml,100,caller,"2 2 8 8, ","2 2 8 8,",echo-refer,enum
5799,100,trainline09.xml,101,agent,and. ,과.,refer,none
5800,101,trainline09.xml,102,caller,ok. ,예.,acknowledge,none
5801,102,trainline09.xml,103,agent,"so, you just need to quote that reference number, show your credit card, and the ticket will be waiting there with your supplement as well. ","그래서, 당신은 단지 그 참조 번호를 인용하고, 당신의 신용 카드를 보여줄 필요가 있고, 티켓은 보충 물과 함께 거기에서 기다릴 것입니다.",predict,location-journey
5802,103,trainline09.xml,104,caller,ok. that was a 100 and 30...... ,"예. 그게 100, 30 ......",reqConfirm-abandon,none
5803,104,trainline09.xml,105,agent,3 pounds in total. ,총 3 파운드.,complete,fare-enum
5804,105,trainline09.xml,106,caller,ok. that's lovely. ,예. 사랑 스럽네.,approve,none
5805,106,trainline09.xml,107,agent,thank you for calling. ,전화 해주셔서 감사합니다.,thank,none
5806,107,trainline09.xml,108,caller,thanks for your help. bye. ,당신의 도움을 주셔서 감사합니다. 안녕.,bye,none
199,0,trainline10.xml,1,agent,"good afternoon. Virgin trainlines, Sandra speaking. for which journey do you wish to purchase a ticket? ","안녕하세요. 처녀 열차, 산드라 말하기. 여행을 위해 티켓을 구매 하시겠습니까?",reqDirect,journey
200,1,trainline10.xml,2,caller,er i'd like to go from Preston to London. ,나는 프레스턴에서 런던으로 가고 싶다.,direct-expressWish,location-to-from
201,2,trainline10.xml,3,agent,now do you hold a current debit or credit card? ,지금 현재 직불 카드 나 신용 카드를 가지고 계십니까?,reqInfo,creditcard
202,3,trainline10.xml,4,caller,er credit card. ,어 신용 카드.,answer-refer,creditcard
203,4,trainline10.xml,5,agent,and do you have a railcard at all? ,당신은 레일 카드를 가지고 있습니까?,reqInfo,railcard
204,5,trainline10.xml,6,caller,no. i don't. ,아니. 나는하지 않는다.,elab-state,none
205,6,trainline10.xml,7,agent,and how many people are travelling? ,얼마나 많은 사람들이 여행하고 있습니까?,reqInfo,number-journey
206,7,trainline10.xml,8,caller,just one. ,딱 하나만.,answer-refer,number
207,8,trainline10.xml,9,agent,and what date would you like to travel? ,여행하려는 날짜는 언제입니까?,reqDirect,journey-date
208,9,trainline10.xml,10,caller,"er next er next Friday. so, wha... er... ","다음 번에 다음 주 금요일에. 그래서, 어 ... 어 ...",abandon,none
209,10,trainline10.xml,11,agent,the 9th? ,9 일?,reqConfirm,none
210,11,trainline10.xml,12,caller,the 9th. yes. ,9 일. 예.,elab-acknowledge,none
211,12,trainline10.xml,13,agent,of October? ,10 월?,reqConfirm,month
212,13,trainline10.xml,14,caller,of October. yes. ,10 월. 예.,elab-acknowledge,none
213,14,trainline10.xml,15,agent,travelling from Preston at what time? ,프레스턴에서 몇시에 여행 했니?,reqInfo,time-location-journey-from
214,15,trainline10.xml,16,caller,"i'd like to arrive in er London at hal... around half past seven if possible. so, i don't know the time. in the evening? ","가능하다면 7시 반쯤에 런던에 도착하고 싶습니다. 그래서, 나는 그 시간을 모른다. 저녁에?",reqInfo,time
215,16,trainline10.xml,17,agent,"in the evening. yes. now there's a train from Preston at 16:31, arriving at 19:48, or the one before that, 16:20. arriving 18:51. ","저녁에. 예. 지금 Preston에서 열차가 16:31에 도착하고, 19:48에 도착하거나 그 전에 16:20에 도착합니다. 도착한 18시 51 분.",state,arrival
216,17,trainline10.xml,18,caller,"er nan, arriv... arriving at 18... ","어, 도착하다 ... 도착하는 18 ...",refer-abandon,time-arrival
217,18,trainline10.xml,19,agent,18:51. ,18:51.,complete,none
218,19,trainline10.xml,20,caller,well yeah. i'll have this one then. ,그래. 나는 이걸 가지고있을거야.,stateIntent,number
219,20,trainline10.xml,21,agent,the 16:20? ,16:20?,reqConfirm,none
220,21,trainline10.xml,22,caller,yes. ,예.,confirm-acknowledge,none
221,22,trainline10.xml,23,agent,and when would you like to return? ,언제 돌아오고 싶니?,reqDirect,time
222,23,trainline10.xml,24,caller,er on er well...... when's the last train on the Sunday? ,어 .. 어제 마지막 기차가 언제예요?,reqInfo,time-day
223,24,trainline10.xml,25,agent,Sunday the 11th? ,일요일 11 일?,reqConfirm,day
224,25,trainline10.xml,26,caller,yes. ,예.,confirm-acknowledge,none
225,26,trainline10.xml,27,agent,the last train in the evening is the 20:35. arriving at 23:35. ,저녁의 마지막 열차는 20:35입니다. 23시 35 분에 도착.,state,time-arrival
226,27,trainline10.xml,28,caller,yes. ok. that's good. ,예. 예. 좋습니다.,approve,none
227,28,trainline10.xml,29,agent,now i'm just going to check to see what's your cheapest fare available to you. ,지금 나는 당신에게 가능한 가장 저렴한 요금이 무엇인지 확인하기 위해 점검 할 것입니다.,stateIntent-hold,fare-availability-verify
228,29,trainline10.xml,30,caller,ok. ,예.,acknowledge,none
229,30,trainline10.xml,31,agent,"now on that outward service on the 16:20, there's not an advance purchase tickets available now. they have been booked up. ",이제 16시 20 분에 그 바깥 근무 에선 미리 구매할 수있는 티켓이 없습니다. 그들은 예약되었습니다.,state,availability
230,31,trainline10.xml,32,caller,oh ,오,exclaim,none
5425,0,trainline11.xml,1,agent,"good afternoon. Virgin Trainlines, Sandra speaking. for which journey do you wish to purchase a ticket? ","안녕하세요. 버진 트레인 라인, 산드라 말하기. 여행을 위해 티켓을 구매 하시겠습니까?",reqDirect,journey
5426,1,trainline11.xml,2,caller,"i'm interested in purchasing a ticket. erm a Super Saver Value, leaving Birmingham New Street on Saturday and returning on the Sunday from London Euston. ",티켓 구매에 관심이 있습니다. 토요일에 버밍엄 뉴 스트리트를 출발하고 런던 유 스턴에서 일요일에 돌아 오는 슈퍼 세이버 밸류.,state,location-day-from-departure-return
5427,2,trainline11.xml,3,agent,now do you want to book your ticket just now or are you just wanting information? ,이제 티켓을 지금 예약 하시겠습니까? 아니면 단지 정보를 원하십니까?,reqDirect,booking-journey
5428,3,trainline11.xml,4,caller,no. i want to book the ticket. ,아니. 티켓을 예약하고 싶습니다.,elab-stateIntent,booking-journey
5429,4,trainline11.xml,5,agent,now is it just for one? ,지금은 단지 그것을위한 것입니까?,reqInfo,number
5430,5,trainline11.xml,6,caller,"yes, it's for one person. ","예, 그것은 한 사람을위한 것입니다.",elab-state,number
5431,6,trainline11.xml,7,agent,do you hold a current credit or debit card? ,현재 신용 카드 또는 직불 카드를 가지고 계십니까?,reqInfo,creditcard
5432,7,trainline11.xml,8,caller,yes. ,예.,answer-acknowledge,none
5433,8,trainline11.xml,9,agent,and do you have a railcard at all? ,당신은 레일 카드를 가지고 있습니까?,reqInfo,railcard
5434,9,trainline11.xml,10,caller,"no, i don't. ","아니, 나는하지 않는다.",elab-state,none
5435,10,trainline11.xml,11,agent,now what time... is it Saturday the 3rd of October you're travelling? ,지금은 몇시에 ... 10 월 3 일 토요일에 여행 하시겠습니까?,reqInfo,journey-month-date-day
5436,11,trainline11.xml,12,caller,yes. that's right. ,예. 맞아.,agree,none
5437,12,trainline11.xml,13,agent,what time do you like to depart from Birmingham New Street? ,몇시에 버밍엄 뉴 스트리트에서 출발하고 싶습니까?,reqDirect,location-time-from
5438,13,trainline11.xml,14,caller,erm about 9 o'clock. ,약 9시.,direct-refer,time-enum
5439,14,trainline11.xml,15,agent,"now for the Virgin Value fare at 14 pounds return, ","이제 버진 밸류 요금은 14 파운드 반품,",refer,fare-enum
5440,15,trainline11.xml,16,caller,yeah. ,네.,acknowledge,none
5441,16,trainline11.xml,17,agent,the first train that you're ab...  a... able to use is on the 10:45 from Birmingham New Street. arriving in Euston at 12:32. ,당신이 사용할 수있는 첫 열차는 버밍엄 뉴 스트리트에서 10:45에 있습니다. 12:32에 유 스턴에 도착했다.,state,location-time-arrival
5442,17,trainline11.xml,18,caller,oh ok erm is there anything earlier or not at all? ,"오, 알았어. 어머 일찍 또는 전혀 아예 없니?",reqInfo,location-time
5443,18,trainline11.xml,19,agent,the earlier trains are all booked up now. ,이전 열차는 모두 지금 예약됩니다.,answer-state,availability-time
5444,19,trainline11.xml,20,caller,ok. so that's the erm... what is it again? the 9... ,예. 그래서 그것은 ... 다시는 무엇입니까? 9 ...,refer-abandon,none
5445,20,trainline11.xml,21,agent,no. it's the 10:45. ,아니. 그것은 10시 45 분입니다.,elab-correct,none
5446,21,trainline11.xml,22,caller,10:45. oh my god erm so that's gonna have to do. yeah. ok. ,"10:45. 세상에, 맙소사. 네. 예.",acknowledge,none
5447,22,trainline11.xml,23,agent,there's a 7:15 in the morning. or is that going to be too early? ,아침 7시 15 분이 있습니다. 아니면 너무 일찍 올거야?,reqInfo,time
5448,23,trainline11.xml,24,caller,no. i'll get on the 7:15. i'd rather get on the 7:15. ,아니. 나는 7시 15 분에 갈거야. 차라리 7시 15 분에 타고 싶습니다.,expressWish,none
5449,24,trainline11.xml,25,agent,"7:15, arriving at 9:05. ","7시 15 분, 9시 5 분에 도착.",state,time-arrival
5450,25,trainline11.xml,26,caller,yeah. ,네.,acknowledge,none
5451,26,trainline11.xml,27,agent,and what time on the Sunday? ,일요일에 몇시에?,reqInfo,time-day
5452,27,trainline11.xml,28,caller,erm something like 6:15. ,6:15처럼.,answer-refer,none
5453,28,trainline11.xml,29,agent,and that's Sunday the 4th of October? ,그게 10 월 4 일 일요일이야?,reqConfirm,month-date-day
5454,29,trainline11.xml,30,caller,yeah. ,네.,confirm-acknowledge,none
5455,30,trainline11.xml,31,agent,"now it's either the 22:45 train in the evening, i'm just checking early morning, sorry it's 10:35 in the morning for returning. those are the only two available. ","이제 저녁 22시 45 분에 기차가 있는데, 이른 아침에 확인 중이 야. 죄송합니다. 돌아 오는 아침에 10시 35 분입니다. 그것들은 오직 두 가지 밖에 없습니다.",stateConstraint,availability-number
5456,31,trainline11.xml,32,caller,what's the one in the night? ,밤에 뭐가 들었 니?,reqInfo,number
5457,32,trainline11.xml,33,agent,22:45. quarter to 11 in the evening. ,22:45. 저녁 11시 11 분.,elab-state,time-enum
5458,33,trainline11.xml,34,caller,and that's going to get into Birmingham at? ,그게 버밍엄에 도착할거야?,reqInfo,location
5459,34,trainline11.xml,35,agent,just check that. it's going to get into London 60 minutes past 12 in the evening. sorry. get into Birmingham. ,그냥 확인해. 저녁 12시 60 분에 런던에 도착할 것입니다. 죄송합니다. 버밍엄에 들어가.,state,location
5460,35,trainline11.xml,36,caller,"oh ok. evening, at 12 midnight. ok. what was that mor... morning one again? 10:45? ","오, 그래. 12시 자정에 저녁. 예. 아침에 뭐라구? 10시 45 분?",reqConfirm,none
5461,36,trainline11.xml,37,agent,10:35. ,10:35.,correct,none
5462,37,trainline11.xml,38,caller,10:35. ok. i suppose i'm going to have to cope with that. ,10:35. 예. 나는 그것에 대처해야 할 것 같아요.,expressOpinion,none
5463,38,trainline11.xml,39,agent,"the 10:35, ","10:35,",reqConfirm,none
5464,39,trainline11.xml,40,caller,yeah. ,네.,confirm-acknowledge,none
5465,40,trainline11.xml,41,agent,and that's going to be 14 pounds return. ,그리고 그것은 14 파운드 돌아올 것입니다.,predict,fare-enum
5466,41,trainline11.xml,42,caller,yeah. ,네.,acknowledge,none
5467,42,trainline11.xml,43,agent,"now with this ticket, you must stick to the dates and the times that i'm going to book for you. ","지금이 티켓으로, 당신은 내가 당신을 위해 예약 할 시간과 시간을 고수해야합니다.",stateConstraint,booking-date
5468,43,trainline11.xml,44,caller,yeah. ,네.,acknowledge,none
5469,44,trainline11.xml,45,agent,"if you can't make your journey and wish to cancel, as long as you cancel by 6 o'clock day before travel, it's a 50 percent refund less 5 pounds. if you did want to change any of the times of the travel, you must do so by 6 o'clock the day before. again subject to availability and 5 pounds charge. now your surname please. ",여행을 할 수없고 취소하기를 원할 경우 여행 전 6 시까 지 취소하는 한 5 파운드 이하의 환불액을 환불 해드립니다. 여행 시간을 변경하고 싶다면 그 전날 6 시까 지해야합니다. 다시 5 파운드의 요금이 부과됩니다. 이제 성을주세요.,direct-refer,name
5470,45,trainline11.xml,46,caller,mhm. it's. that's. ,mhm. 그. 그거야.,state,none
5471,46,trainline11.xml,47,agent,and your initial? ,그리고 처음?,reqInfo,name
5472,47,trainline11.xml,48,caller,nan. ,너.,answer-refer,none
5473,48,trainline11.xml,49,agent,and your title? ,너의 제목?,reqInfo,name
5474,49,trainline11.xml,50,caller,Miss. can we just confirm the time? i'm leaving 7:15 a m from Birmingham New Street and leaving London Euston at 10:35 a m on Sunday? ,시간을 확인해도 될까요? 나는 버밍엄 뉴 스트리트에서 7시 15 분에 출발하고 런던 유 스턴을 일요일 10시 35 분에 남겨두고 떠날거야?,reqConfirm,location-enum-departure-time-from-day
5475,50,trainline11.xml,51,agent,that's correct. ,맞습니다.,confirm-agree,none
5476,51,trainline11.xml,52,caller,is that correct? ok. thank you. ,그 맞습니까? 예. 고맙습니다.,thank,none
5477,52,trainline11.xml,53,agent,and your contact telephone number? ,연락 전화 번호?,reqInfo,telephone-number
5478,53,trainline11.xml,54,caller,"em 0 1 4 0, ","em 0 1 4 0,",answer-refer,enum
5479,54,trainline11.xml,55,agent,aha. ,아하.,acknowledge,none
5480,55,trainline11.xml,56,caller,6 3 1 0 6 6 6. ,6 3 1 0 6 6 6.,refer,enum
5481,56,trainline11.xml,57,agent,and your postcode to where your credit card is registered to? ,신용 카드가 등록 된 곳으로 우편 번호를 보내주십시오.,reqInfo,creditcard-address
5482,57,trainline11.xml,58,caller,nan. ,너.,answer-refer,enum
5483,58,trainline11.xml,59,agent,and confirm that address for me please. ,그 주소를 확인해주세요.,direct,confirm-address
5484,59,trainline11.xml,60,caller,nan. ,너.,refer,none
5485,60,trainline11.xml,61,agent,now i'm just writing this down. now would you like smoking or non-smoking? ,지금 나는 이것을 쓰고있다. 지금 당신은 금연이나 금연을 원하십니까?,reqDirect,seat
5486,61,trainline11.xml,62,caller,non-smoking please. ,금연.,direct-refer,seat
5487,62,trainline11.xml,63,agent,and do you have any seat preference? ,좌석 선호도가 있습니까?,reqInfo,booking-seat
5488,63,trainline11.xml,64,caller,em facing towards the journey. ,그들을 향해 여행을 향한.,answer-refer,direction-journey-seat
5489,64,trainline11.xml,65,agent,"now on Saturday 3rd of October from Birmingham New Street to London Euston. departing at 7:15. you'll be travelling in coach, seat number 22. and that's a forward facing seat in non-smoking. ","10 월 3 일 토요일 버밍엄 뉴 스트리트에서 런던 유 스턴까지. 7:15 출발. 당신은 코치, 좌석 번호 22로 여행 할 것입니다. 그리고 그것은 앞으로 금연 구역에 앉는 것입니다.",state,seat
5490,65,trainline11.xml,66,caller,yeah. ,네.,acknowledge,none
5491,66,trainline11.xml,67,agent,"then you returning on Sunday 4th of October. departing 10:35. i'm just booking your seat again. and it's going to be coach, seat number 27. and that's forward facing non-smoking. now due to emergency engineering works on Sunday, this service that you're actually booked on is going to be diverted between Birmingham and Wolverhampton. so once you get off at Birmingham, it could be ok. but the journey might be rerouted which might extend the journey by 40 minutes. but it's supposed to be starting from Birmingham. i don't know if it's going to be like diverted before you get into the train station or the station before that having to go around. ","10 월 4 일 일요일에 돌아 오는 중입니다. 출발 10시 35 분. 나는 너의 자리를 다시 예약하고있다. 그리고 그것은 코치가 될 것입니다, 좌석 번호 27. 그리고 그것은 앞으로 직면하고 있습니다 금연입니다. 지금은 일요일 비상 엔지니어링 작업으로 인해 실제로 예약 된이 서비스는 버밍엄과 울버햄프턴 사이로 전환 될 것입니다. 그래서 일단 버밍엄에서 내리면 괜찮을 것입니다. 그러나 여행은 40 분 여행을 연장 할 수있는 경로가 변경 될 수 있습니다. 하지만 버밍엄에서 시작해야합니다. 당신이 기차역이나 역에 들어가기 전에 그 방향을 돌아서 가야 할 지 모르겠습니다.",expressNonAwareness,time
5492,67,trainline11.xml,68,caller,ok. ,예.,acknowledge,none
5493,68,trainline11.xml,69,agent,that it it says here it's going to put an extra 40 minutes on if it is going to be. ,그것이 여기에있을 것이라면 40 분을 추가 할 것입니다.,state,location-time-enum
5494,69,trainline11.xml,70,caller,ok. that's fine. ,예. 예.,approve,none
5495,70,trainline11.xml,71,agent,ok. ,예.,acknowledge,none
5496,71,trainline11.xml,72,caller,ok. ,예.,acknowledge,none
5497,72,trainline11.xml,73,agent,now what type of credit card? ,지금 어떤 종류의 신용 카드?,reqInfo,creditcard
5498,73,trainline11.xml,74,caller,Visa. ,비자.,answer-refer,creditcard
5499,74,trainline11.xml,75,agent,and the Visa number? ,비자 번호?,reqInfo,number-creditcard
5500,75,trainline11.xml,76,caller,"3 1 6 1, ","3 1 6 1,",answer-refer,enum
5501,76,trainline11.xml,77,agent,"3 1 6 1, ","3 1 6 1,",echo-refer,enum
5502,77,trainline11.xml,78,caller,"5 3 6, ","5 3 6,",refer,enum
5503,78,trainline11.xml,79,agent,"5 3 6, ","5 3 6,",echo-refer,enum
5504,79,trainline11.xml,80,caller,"3 6 0, ","3 6 0,",refer,enum
5505,80,trainline11.xml,81,agent,"3 6 0, ","3 6 0,",echo-refer,enum
5506,81,trainline11.xml,82,caller,4 3 2. ,4 3 2.,refer,enum
5507,82,trainline11.xml,83,agent,4 3 2. and the expiry date? ,4 3 2. 만료일?,reqInfo,creditcard
5508,83,trainline11.xml,84,caller,ni... em 6 99. ,ni ... em 6 99.,answer-refer,enum
5509,84,trainline11.xml,85,agent,now you need to take your credit card with you. and you need to quote this reference number. ,이제 신용 카드를 가지고 가야합니다. 이 참조 번호를 인용해야합니다.,direct-state,booking-number
5510,85,trainline11.xml,86,caller,yeah. ,네.,acknowledge,none
5511,86,trainline11.xml,87,agent,"it's 2 1 2 0, ","2 1 2 0,",state,enum
5512,87,trainline11.xml,88,caller,"2 1 2 0, ","2 1 2 0,",echo-refer,enum
5513,88,trainline11.xml,89,agent,0 0 6 6. ,0 0 6 6.,refer,enum
5514,89,trainline11.xml,90,caller,0 0 6 6. ,0 0 6 6.,echo-refer,enum
5515,90,trainline11.xml,91,agent,then it's. ,그렇다.,state,none
5516,91,trainline11.xml,92,caller,ok. ,예.,acknowledge,none
5517,92,trainline11.xml,93,agent,and the total cost is 14 pounds return. ,총 비용은 14 파운드입니다.,state,fare-enum
5518,93,trainline11.xml,94,caller,14 pounds. ,14 파운드.,echo-refer,fare-enum
5519,94,trainline11.xml,95,agent,ok now? ,알았어?,reqConfirm,none
5520,95,trainline11.xml,96,caller,ok. that's great. ,예. 훌륭합니다.,elab-approve,none
5521,96,trainline11.xml,97,agent,thank you for calling. ,전화 해주셔서 감사합니다.,thank,none
5522,97,trainline11.xml,98,caller,bye bye. ,안녕.,bye,none
3665,0,trainline12.xml,1,agent,"good afternoon. Virgin Trainlines, Sandra speaking. for which journey do you wish to purchase a ticket? ","안녕하세요. 버진 트레인 라인, 산드라 말하기. 여행을 위해 티켓을 구매 하시겠습니까?",reqDirect,journey
3666,1,trainline12.xml,2,caller,it's er Stockport erm Watford Junction. ,그것의 주식 Stockford 왓 포드 정션입니다.,direct-state,location
3667,2,trainline12.xml,3,agent,Stockport to Watford Junction. ,스톡 포트 (Watford Junction)에 스톡 포트 (Stockport).,reqConfirm,location-to
3668,3,trainline12.xml,4,caller,yes please. ,"예, 부탁합니다.",confirm-accept,none
3669,4,trainline12.xml,5,agent,"now, do you hold a current debit or credit card? ","지금, 당신은 현재 직불 카드 또는 신용 카드를 가지고 있습니까?",reqInfo,creditcard
3670,5,trainline12.xml,6,caller,yes. ,예.,answer-acknowledge,none
3671,6,trainline12.xml,7,agent,and how many people's travelling? ,얼마나 많은 사람들이 여행하고 있습니까?,reqInfo,number-journey
3672,7,trainline12.xml,8,caller,one. ,하나.,answer-refer,number
3673,8,trainline12.xml,9,agent,and what date is it you're travelling out? ,너는 어느 데이트를하고 있니?,reqInfo,journey-date
3674,9,trainline12.xml,10,caller,tomorrow. ,내일.,answer-refer,day
3675,10,trainline12.xml,11,agent,"now, i'm going to have to arrange for you to collect your tickets tomorrow at the train station. ","내일, 나는 기차역에서 내일 티켓을 모을 준비를해야 할 것입니다.",stateConstraint,journey-day
3676,11,trainline12.xml,12,caller,that's fine. ,예.,approve,none
3677,12,trainline12.xml,13,agent,"so, what time do you like to depart Stockport at? ",그래서 Stockport에서 몇시에 출발 하시겠습니까?,reqDirect,location-time
3678,13,trainline12.xml,14,caller,"i'd like this to be processed before 6 if i could erm Stockport departing er er, if i could get a Super Advance Return, that'd be great. ","Stockport가 출발 할 수 있다면 6보다 먼저 처리해야합니다. 만약 내가 Super Advance Return을 얻을 수 있다면, 좋을 것입니다.",expressOpinion,none
3679,14,trainline12.xml,15,agent,"now, do you have a railcard? ","지금, 레일 카드 있어요?",reqInfo,railcard
3680,15,trainline12.xml,16,caller,yeah. ,네.,answer-acknowledge,none
3681,16,trainline12.xml,17,agent,that a young person's railcard? ,그 젊은이의 레일 카드?,reqInfo,railcard
3682,17,trainline12.xml,18,caller,yes. it is. ,예. 그것은.,elab-state,none
3683,18,trainline12.xml,19,agent,now the only trai...... ,지금 유일한 trai ......,stateConstraint-abandon,none
3684,19,trainline12.xml,20,caller,Super Saver Return. sorry. what what have you got? ,슈퍼 세이버 리턴. 죄송합니다. 뭐가있어?,reqInfo,none
3685,20,trainline12.xml,21,agent,the only train you can use your railcard with a Super Advance is on the 20:13 in the evening. arriving at 23:19. that is the only one available now. ,슈퍼 어드밴스가있는 레일 카드를 사용할 수있는 유일한 기차는 저녁 20:13에 있습니다. 23시 19 분에 도착. 그것이 현재 이용할 수있는 유일한 것입니다.,stateConstraint,availability-number
3686,21,trainline12.xml,22,caller,is that Super that Super Advance? ,그 슈퍼입니다 슈퍼 어드밴스?,reqConfirm,fare
3687,22,trainline12.xml,23,agent,yeah. ,네.,confirm-acknowledge,none
3688,23,trainline12.xml,24,caller,what what price is that? ,그게 무슨 가격이야?,reqInfo,none
3689,24,trainline12.xml,25,agent,that would work out to 20 pou... 19 pounds 80 with your railcard discount. ,그건 20 파운드로 운동 할거야 ... 19 파운드 80에 레일 카드 할인.,answer-state,enum-fare-railcard
3690,25,trainline12.xml,26,caller,ok. that's fine. ,예. 예.,approve,none
3691,26,trainline12.xml,27,agent,you want me to book that for you? ,내가 너에게 그걸 예약하길 원해?,reqConfirm,booking
3692,27,trainline12.xml,28,caller,yes please. ,"예, 부탁합니다.",confirm-accept,none
3693,28,trainline12.xml,29,agent,"now, is it smoking or non-smoking? ","지금, 그것은 금연입니까 또는 금연입니까?",reqInfo,seat
3694,29,trainline12.xml,30,caller,non-smoking please. ,금연.,answer-direct,seat
3695,30,trainline12.xml,31,agent,and is there any seat prefrence? ,어떤 좌석 지지도 있습니까?,reqInfo,location
3696,31,trainline12.xml,32,caller,em a table would be good. ,테이블이 좋을거야.,answer-state,none
3697,32,trainline12.xml,33,agent,"so, it's tomorrow from Stock..., arriving... ","그래서, 내일 주식에서 ..., 도착 중입니다.",state-abandon,arrival
3698,33,trainline12.xml,34,caller,20 30 did you say? ,20 30 당신이 말 했나요?,complete-reqConfirm,enum
3699,34,trainline12.xml,35,agent,20:13. ,20:13.,correct,none
3700,35,trainline12.xml,36,caller,13. yep. ,13. 예.,acknowledge,none
